  lstm_init = (Variable(lstm_init[0], volatile=x.volatile), Variable(lstm_init[1], volatile=x.volatile))
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 120: TrL=0.0644, TrA=0.9837, VL=9.8121, VA=0.1366, TeL=9.7527, TeA=0.1391, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 121: TrL=0.1653, TrA=0.9561, VL=9.7858, VA=0.1230, TeL=9.6711, TeA=0.1305, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 122: TrL=0.1360, TrA=0.9600, VL=9.6724, VA=0.1436, TeL=9.6050, TeA=0.1275, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 123: TrL=0.0744, TrA=0.9784, VL=9.9694, VA=0.1300, TeL=9.8157, TeA=0.1270, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 124: TrL=0.1161, TrA=0.9660, VL=9.9581, VA=0.1290, TeL=9.7390, TeA=0.1250, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 125: TrL=0.0800, TrA=0.9759, VL=10.0591, VA=0.1305, TeL=10.0247, TeA=0.1230, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 126: TrL=0.1196, TrA=0.9653, VL=10.1618, VA=0.1376, TeL=9.8144, TeA=0.1371, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 127: TrL=0.1053, TrA=0.9697, VL=10.1185, VA=0.1210, TeL=10.0609, TeA=0.1240, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 128: TrL=0.0840, TrA=0.9745, VL=10.1192, VA=0.1300, TeL=9.9333, TeA=0.1280, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 129: TrL=0.0348, TrA=0.9901, VL=10.0623, VA=0.1346, TeL=9.9694, TeA=0.1295, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 130: TrL=0.0651, TrA=0.9837, VL=10.1846, VA=0.1351, TeL=10.0600, TeA=0.1341, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 131: TrL=0.2612, TrA=0.9251, VL=10.2266, VA=0.1366, TeL=9.8988, TeA=0.1396, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 132: TrL=0.1787, TrA=0.9464, VL=9.9717, VA=0.1366, TeL=9.8010, TeA=0.1346, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 133: TrL=0.0514, TrA=0.9840, VL=10.1808, VA=0.1285, TeL=9.7874, TeA=0.1305, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 134: TrL=0.0212, TrA=0.9942, VL=10.0217, VA=0.1426, TeL=9.8530, TeA=0.1290, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 135: TrL=0.0210, TrA=0.9953, VL=10.1133, VA=0.1366, TeL=9.9520, TeA=0.1316, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 136: TrL=0.0547, TrA=0.9862, VL=10.4535, VA=0.1240, TeL=10.3033, TeA=0.1336, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 137: TrL=0.3507, TrA=0.9052, VL=10.1179, VA=0.1356, TeL=9.9879, TeA=0.1270, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 138: TrL=0.1043, TrA=0.9667, VL=9.8362, VA=0.1356, TeL=9.9967, TeA=0.1149, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 139: TrL=0.0754, TrA=0.9786, VL=9.9124, VA=0.1361, TeL=10.1204, TeA=0.1240, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 140: TrL=0.1114, TrA=0.9663, VL=9.9293, VA=0.1265, TeL=9.8452, TeA=0.1426, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 141: TrL=0.0513, TrA=0.9850, VL=10.1629, VA=0.1356, TeL=10.0945, TeA=0.1295, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 142: TrL=0.0629, TrA=0.9808, VL=10.2175, VA=0.1436, TeL=10.2231, TeA=0.1240, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 143: TrL=0.0713, TrA=0.9786, VL=10.3838, VA=0.1326, TeL=10.2394, TeA=0.1300, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 144: TrL=0.1750, TrA=0.9494, VL=10.5185, VA=0.1346, TeL=10.4444, TeA=0.1255, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 145: TrL=0.1109, TrA=0.9652, VL=10.3032, VA=0.1426, TeL=10.2304, TeA=0.1290, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 146: TrL=0.0520, TrA=0.9855, VL=10.3473, VA=0.1336, TeL=10.0743, TeA=0.1356, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 147: TrL=0.1010, TrA=0.9746, VL=10.3944, VA=0.1336, TeL=10.4247, TeA=0.1295, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 148: TrL=0.1498, TrA=0.9547, VL=10.4909, VA=0.1416, TeL=10.4428, TeA=0.1285, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 149: TrL=0.0985, TrA=0.9697, VL=10.5167, VA=0.1265, TeL=10.3192, TeA=0.1265, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 150: TrL=0.0529, TrA=0.9844, VL=10.6233, VA=0.1336, TeL=10.4649, TeA=0.1331, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 151: TrL=0.1181, TrA=0.9653, VL=10.6281, VA=0.1326, TeL=10.5746, TeA=0.1179, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 152: TrL=0.1000, TrA=0.9721, VL=10.6453, VA=0.1270, TeL=10.4830, TeA=0.1195, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 153: TrL=0.0710, TrA=0.9794, VL=10.5524, VA=0.1336, TeL=10.4986, TeA=0.1270, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 154: TrL=0.0704, TrA=0.9799, VL=10.6401, VA=0.1366, TeL=10.5647, TeA=0.1200, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 155: TrL=0.1583, TrA=0.9528, VL=10.6562, VA=0.1295, TeL=10.5075, TeA=0.1225, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 156: TrL=0.0993, TrA=0.9704, VL=10.4365, VA=0.1336, TeL=10.4345, TeA=0.1179, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 157: TrL=0.0481, TrA=0.9876, VL=10.5497, VA=0.1331, TeL=10.3660, TeA=0.1280, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 158: TrL=0.0592, TrA=0.9838, VL=10.7775, VA=0.1376, TeL=10.7811, TeA=0.1250, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 159: TrL=0.1600, TrA=0.9512, VL=10.6567, VA=0.1250, TeL=10.6371, TeA=0.1139, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 160: TrL=0.0929, TrA=0.9697, VL=10.6046, VA=0.1245, TeL=10.4102, TeA=0.1280, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 161: TrL=0.0871, TrA=0.9755, VL=10.6531, VA=0.1139, TeL=10.5267, TeA=0.1270, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 162: TrL=0.0826, TrA=0.9752, VL=10.6080, VA=0.1265, TeL=10.6632, TeA=0.1200, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 163: TrL=0.0860, TrA=0.9748, VL=10.8582, VA=0.1260, TeL=10.6807, TeA=0.1220, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 164: TrL=0.0812, TrA=0.9745, VL=10.6429, VA=0.1376, TeL=10.7906, TeA=0.1316, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 165: TrL=0.0893, TrA=0.9740, VL=10.6019, VA=0.1331, TeL=10.5687, TeA=0.1310, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 166: TrL=0.0656, TrA=0.9818, VL=10.5956, VA=0.1230, TeL=10.6959, TeA=0.1396, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 167: TrL=0.1539, TrA=0.9555, VL=10.9013, VA=0.1285, TeL=10.8497, TeA=0.1285, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 168: TrL=0.0963, TrA=0.9691, VL=10.8411, VA=0.1310, TeL=10.8111, TeA=0.1341, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 169: TrL=0.0519, TrA=0.9855, VL=10.9308, VA=0.1270, TeL=10.8916, TeA=0.1310, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 170: TrL=0.0346, TrA=0.9897, VL=10.8098, VA=0.1295, TeL=10.8377, TeA=0.1265, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 171: TrL=0.0875, TrA=0.9751, VL=11.0058, VA=0.1361, TeL=11.0451, TeA=0.1184, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 172: TrL=0.1715, TrA=0.9506, VL=10.8905, VA=0.1290, TeL=11.0825, TeA=0.1265, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 173: TrL=0.1392, TrA=0.9599, VL=11.0457, VA=0.1356, TeL=11.0304, TeA=0.1235, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 174: TrL=0.0723, TrA=0.9775, VL=10.9916, VA=0.1295, TeL=11.1016, TeA=0.1285, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 175: TrL=0.0486, TrA=0.9839, VL=10.9283, VA=0.1215, TeL=11.0154, TeA=0.1316, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 176: TrL=0.0486, TrA=0.9858, VL=10.8851, VA=0.1290, TeL=11.1067, TeA=0.1316, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 177: TrL=0.0506, TrA=0.9858, VL=11.0819, VA=0.1220, TeL=10.8953, TeA=0.1386, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 178: TrL=0.1984, TrA=0.9430, VL=11.1759, VA=0.1169, TeL=11.0330, TeA=0.1164, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 179: TrL=0.1262, TrA=0.9589, VL=10.8730, VA=0.1386, TeL=10.8897, TeA=0.1346, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 180: TrL=0.0749, TrA=0.9765, VL=10.8543, VA=0.1280, TeL=11.0132, TeA=0.1255, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 181: TrL=0.0761, TrA=0.9759, VL=11.1838, VA=0.1316, TeL=11.0537, TeA=0.1230, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 182: TrL=0.0710, TrA=0.9804, VL=11.0618, VA=0.1275, TeL=11.0040, TeA=0.1245, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 183: TrL=0.0454, TrA=0.9870, VL=11.1020, VA=0.1280, TeL=10.9581, TeA=0.1225, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 184: TrL=0.0719, TrA=0.9769, VL=11.1866, VA=0.1235, TeL=11.0131, TeA=0.1305, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 185: TrL=0.1873, TrA=0.9482, VL=11.0911, VA=0.1195, TeL=11.0763, TeA=0.1205, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 186: TrL=0.0713, TrA=0.9766, VL=11.2164, VA=0.1260, TeL=10.9926, TeA=0.1326, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 187: TrL=0.0728, TrA=0.9771, VL=11.1010, VA=0.1351, TeL=10.9147, TeA=0.1250, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 188: TrL=0.0731, TrA=0.9782, VL=11.2145, VA=0.1346, TeL=11.0199, TeA=0.1376, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 189: TrL=0.0331, TrA=0.9902, VL=11.0422, VA=0.1305, TeL=11.0297, TeA=0.1295, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 190: TrL=0.0244, TrA=0.9925, VL=11.1416, VA=0.1230, TeL=11.2285, TeA=0.1356, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 191: TrL=0.1386, TrA=0.9601, VL=11.4475, VA=0.1285, TeL=11.5119, TeA=0.1179, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 192: TrL=0.2140, TrA=0.9378, VL=11.1952, VA=0.1255, TeL=11.1455, TeA=0.1225, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 193: TrL=0.0720, TrA=0.9769, VL=11.1721, VA=0.1250, TeL=11.0562, TeA=0.1280, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 194: TrL=0.0569, TrA=0.9823, VL=11.2673, VA=0.1310, TeL=11.0320, TeA=0.1326, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 195: TrL=0.0968, TrA=0.9712, VL=11.4451, VA=0.1235, TeL=11.2751, TeA=0.1260, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 196: TrL=0.0700, TrA=0.9781, VL=11.2153, VA=0.1386, TeL=11.1302, TeA=0.1290, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 197: TrL=0.0280, TrA=0.9926, VL=11.2484, VA=0.1411, TeL=11.1093, TeA=0.1316, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 198: TrL=0.0360, TrA=0.9906, VL=11.4294, VA=0.1290, TeL=11.2357, TeA=0.1295, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 199: TrL=0.1049, TrA=0.9667, VL=11.4216, VA=0.1260, TeL=11.2515, TeA=0.1245, TeA at max VA = 0.1537 at epoch 25
Model: lstm - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 200: TrL=0.1631, TrA=0.9520, VL=11.5066, VA=0.1215, TeL=11.6430, TeA=0.1260, TeA at max VA = 0.1537 at epoch 25
